store_name,store_code,store_category,store_address,store_phone,store_times_str,store_score_text,store_data_x,store_data_y,store_image_url,store_amenities_str,store_parking
어시장 신시가지점,1318112774,생선회,도로명전북 전주시 완산구 홍산북로 75 102호복사지번전북 전주시 완산구 효자동3가 1530-8복사우편번호우편번호54969복사안내 레이어 닫기,0507-1365-1375,영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료_17:00에 영업 시작17시 0분에 영업 시작_17:00에 영업 시작_17시 0분에 영업 시작_목17:00 - 다음 날 01:0000:00 라스트오더_목17:00 - 다음 날 01:0000:00 라스트오더_목17:00 - 다음 날 01:0000:00 라스트오더_목_17:00 - 다음 날 01:0000:00 라스트오더_금17:00 - 다음 날 01:0000:00 라스트오더_금17:00 - 다음 날 01:0000:00 라스트오더_금17:00 - 다음 날 01:0000:00 라스트오더_금_17:00 - 다음 날 01:0000:00 라스트오더_토16:00 - 다음 날 01:0000:00 라스트오더_토16:00 - 다음 날 01:0000:00 라스트오더_토16:00 - 다음 날 01:0000:00 라스트오더_토_16:00 - 다음 날 01:0000:00 라스트오더_일16:00 - 다음 날 01:0000:00 라스트오더_일16:00 - 다음 날 01:0000:00 라스트오더_일16:00 - 다음 날 01:0000:00 라스트오더_일_16:00 - 다음 날 01:0000:00 라스트오더_월17:00 - 다음 날 01:0000:00 라스트오더_월17:00 - 다음 날 01:0000:00 라스트오더_월17:00 - 다음 날 01:0000:00 라스트오더_월_17:00 - 다음 날 01:0000:00 라스트오더_화17:00 - 다음 날 01:0000:00 라스트오더_화17:00 - 다음 날 01:0000:00 라스트오더_화17:00 - 다음 날 01:0000:00 라스트오더_화_17:00 - 다음 날 01:0000:00 라스트오더_수17:00 - 다음 날 01:0000:00 라스트오더접기_수17:00 - 다음 날 01:0000:00 라스트오더접기_수17:00 - 다음 날 01:0000:00 라스트오더_수_17:00 - 다음 날 01:0000:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260606_76%2F1780726706408dlI8S_JPEG%2FIMG_2061.jpg,콜키지 가능무료_포장_배달_단체 이용 가능_남/녀 화장실 구분_무선 인터넷_예약_방문접수/출장_노키즈존,주차가능무료
영등동골목길,1802806758,"스파게티,파스타전문",도로명전북 전주시 완산구 마전3길 2 1층복사지번전북 전주시 완산구 효자동3가 1630-4복사우편번호우편번호54962복사안내 레이어 닫기,0507-1328-5904,"영업 전11:30에 영업 시작11시 30분에 영업 시작_영업 전11:30에 영업 시작11시 30분에 영업 시작_영업 전11:30에 영업 시작11시 30분에 영업 시작_영업 전_11:30에 영업 시작11시 30분에 영업 시작_11:30에 영업 시작_11시 30분에 영업 시작_목11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_목11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_목11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_목_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_금11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_금11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_금11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_금_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_토11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_토11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_토11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_토_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_일11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_일11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_일11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_일_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_월11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_월11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_월11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_월_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_화11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_화11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_화11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_화_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_수11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_수11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_수11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_수_11:30 - 22:0015:00 - 17:00 브레이크타임20:30 라스트오더_- 점심 라스트오더 14시30분, 재료소진시 조기 주문마감접기_- 점심 라스트오더 14시30분, 재료소진시 조기 주문마감접기_- 점심 라스트오더 14시30분, 재료소진시 조기 주문마감_- 점심 라스트오더 14시30분, 재료소진시 조기 주문마감_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260605_275%2F1780619989516wtxPL_JPEG%2F%25BF%25B5%25B5%25EE%25B5%25BF1.jpg,편의시설 정보 없음,주차가능무료
세이토,1286344014,"우동,소바",도로명전북 전주시 완산구 마전중앙로 13 1층 세이토복사지번전북 전주시 완산구 효자동3가 1633-4복사우편번호우편번호54962복사안내 레이어 닫기,0507-1354-4322,영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_목11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_목11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_목11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_목_11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_금11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_금11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_금11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_금_11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_토11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_토11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_토11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_토_11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_일11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_일11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_일11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_일_11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_월11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_월11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_월11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_월_11:00 - 21:0014:30 - 17:30 브레이크타임20:00 라스트오더_화정기휴무 (매주 화요일)_화정기휴무 (매주 화요일)_화정기휴무 (매주 화요일)_화_정기휴무 (매주 화요일)_정기휴무 (매주 화요일)_수정기휴무 (매주 수요일)접기_수정기휴무 (매주 수요일)접기_수정기휴무 (매주 수요일)_수_정기휴무 (매주 수요일)_정기휴무 (매주 수요일)_접기_접기,별점4.59,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240310_288%2F1710048148522SP2cP_JPEG%2F%25B8%25B6%25C1%25A6%25BF%25EC%25B5%25BF.jpg,무선 인터넷_남/녀 화장실 구분_포장_배달,주차가능무료
카메짱,1172946342,일식당,도로명전북 전주시 완산구 홍산북로 69-6 1층 카메짱복사지번전북 전주시 완산구 효자동3가 1530-1복사우편번호우편번호54969복사안내 레이어 닫기,0507-1415-1274,영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료_17:00에 영업 시작17시 0분에 영업 시작_17:00에 영업 시작_17시 0분에 영업 시작_목17:00 - 다음 날 03:00_목17:00 - 다음 날 03:00_목17:00 - 다음 날 03:00_목_17:00 - 다음 날 03:00_금17:00 - 다음 날 04:00_금17:00 - 다음 날 04:00_금17:00 - 다음 날 04:00_금_17:00 - 다음 날 04:00_토17:00 - 다음 날 04:00_토17:00 - 다음 날 04:00_토17:00 - 다음 날 04:00_토_17:00 - 다음 날 04:00_일17:00 - 다음 날 03:00_일17:00 - 다음 날 03:00_일17:00 - 다음 날 03:00_일_17:00 - 다음 날 03:00_월17:00 - 다음 날 03:00_월17:00 - 다음 날 03:00_월17:00 - 다음 날 03:00_월_17:00 - 다음 날 03:00_화17:00 - 다음 날 03:00_화17:00 - 다음 날 03:00_화17:00 - 다음 날 03:00_화_17:00 - 다음 날 03:00_수17:00 - 다음 날 03:00접기_수17:00 - 다음 날 03:00접기_수17:00 - 다음 날 03:00_수_17:00 - 다음 날 03:00_접기_접기,별점4.36,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_58%2F1702648992917SQVt5_JPEG%2FIMG_4087.jpeg,무선 인터넷_남/녀 화장실 구분_\반려동물 동반_단체 이용 가능,주차가능무료
미즈미즈시이 본점,1449266513,이자카야,도로명전북 전주시 완산구 홍산북로 46-23 101호 미즈미즈시이 본점복사지번전북 전주시 완산구 효자동3가 1533-2복사우편번호우편번호54969복사안내 레이어 닫기,0507-1430-7602,영업 종료18:00에 영업 시작18시 0분에 영업 시작_영업 종료18:00에 영업 시작18시 0분에 영업 시작_영업 종료18:00에 영업 시작18시 0분에 영업 시작_영업 종료_18:00에 영업 시작18시 0분에 영업 시작_18:00에 영업 시작_18시 0분에 영업 시작_목18:00 - 다음 날 02:0000:30 라스트오더_목18:00 - 다음 날 02:0000:30 라스트오더_목18:00 - 다음 날 02:0000:30 라스트오더_목_18:00 - 다음 날 02:0000:30 라스트오더_금18:00 - 다음 날 02:0000:30 라스트오더_금18:00 - 다음 날 02:0000:30 라스트오더_금18:00 - 다음 날 02:0000:30 라스트오더_금_18:00 - 다음 날 02:0000:30 라스트오더_토18:00 - 다음 날 02:0000:30 라스트오더_토18:00 - 다음 날 02:0000:30 라스트오더_토18:00 - 다음 날 02:0000:30 라스트오더_토_18:00 - 다음 날 02:0000:30 라스트오더_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월18:00 - 다음 날 02:0000:30 라스트오더_월18:00 - 다음 날 02:0000:30 라스트오더_월18:00 - 다음 날 02:0000:30 라스트오더_월_18:00 - 다음 날 02:0000:30 라스트오더_화18:00 - 다음 날 02:0000:30 라스트오더_화18:00 - 다음 날 02:0000:30 라스트오더_화18:00 - 다음 날 02:0000:30 라스트오더_화_18:00 - 다음 날 02:0000:30 라스트오더_수18:00 - 다음 날 02:0000:30 라스트오더_수18:00 - 다음 날 02:0000:30 라스트오더_수18:00 - 다음 날 02:0000:30 라스트오더_수_18:00 - 다음 날 02:0000:30 라스트오더_- (〃´𓎟`〃) 감사합니다 !접기_- (〃´𓎟`〃) 감사합니다 !접기_- (〃´𓎟`〃) 감사합니다 !_- (〃´𓎟`〃) 감사합니다 !_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260404_38%2F1775249320592eNSi4_JPEG%2FIMG_7488.jpeg,콜키지 가능무료_콜키지 가능유료_예약_남/녀 화장실 구분_단체 이용 가능_무선 인터넷_\반려동물 동반_대기공간,주차가능무료
올드스터프,1862064342,"카페,디저트",도로명전북 전주시 완산구 마전중앙로 4 jc빌딩 1층 올드스터프복사지번전북 전주시 완산구 효자동3가 1643-1복사우편번호우편번호54962복사안내 레이어 닫기,0507-1377-4511,영업 전09:00에 영업 시작9시 0분에 영업 시작_영업 전09:00에 영업 시작9시 0분에 영업 시작_영업 전09:00에 영업 시작9시 0분에 영업 시작_영업 전_09:00에 영업 시작9시 0분에 영업 시작_09:00에 영업 시작_9시 0분에 영업 시작_목09:00 - 22:0021:30 라스트오더_목09:00 - 22:0021:30 라스트오더_목09:00 - 22:0021:30 라스트오더_목_09:00 - 22:0021:30 라스트오더_금09:00 - 22:0021:30 라스트오더_금09:00 - 22:0021:30 라스트오더_금09:00 - 22:0021:30 라스트오더_금_09:00 - 22:0021:30 라스트오더_토09:00 - 22:0021:30 라스트오더_토09:00 - 22:0021:30 라스트오더_토09:00 - 22:0021:30 라스트오더_토_09:00 - 22:0021:30 라스트오더_일09:00 - 22:0021:30 라스트오더_일09:00 - 22:0021:30 라스트오더_일09:00 - 22:0021:30 라스트오더_일_09:00 - 22:0021:30 라스트오더_월09:00 - 22:0021:30 라스트오더_월09:00 - 22:0021:30 라스트오더_월09:00 - 22:0021:30 라스트오더_월_09:00 - 22:0021:30 라스트오더_화09:00 - 22:0021:30 라스트오더_화09:00 - 22:0021:30 라스트오더_화09:00 - 22:0021:30 라스트오더_화_09:00 - 22:0021:30 라스트오더_수09:00 - 22:0021:30 라스트오더_수09:00 - 22:0021:30 라스트오더_수09:00 - 22:0021:30 라스트오더_수_09:00 - 22:0021:30 라스트오더_- 연중 무휴 오전 9시~ 오후 22시 까지 운영합니다.접기_- 연중 무휴 오전 9시~ 오후 22시 까지 운영합니다.접기_- 연중 무휴 오전 9시~ 오후 22시 까지 운영합니다._- 연중 무휴 오전 9시~ 오후 22시 까지 운영합니다._접기_접기,별점4.46,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210827_220%2F1630037379992sLled_JPEG%2FMkdC7srU3kQpXQzc0FRl6tLE.jpeg.jpg,유기농 메뉴_로스터리_핸드드립_비건 메뉴_단체 이용 가능_포장_남/녀 화장실 구분_무선 인터넷_배달_대기공간_예약_화장실 휠체어 이용가능_출입구 휠체어 이용가능_좌석 휠체어 이용가능_장애인 주차구역,주차가능무료
신포우리만두 신시가지점,33831528,분식,도로명전북 전주시 완산구 우전로 250복사지번전북 전주시 완산구 효자동2가 1234-1복사우편번호우편번호54966복사안내 레이어 닫기,063-222-7796,영업 전10:30에 영업 시작10시 30분에 영업 시작_영업 전10:30에 영업 시작10시 30분에 영업 시작_영업 전10:30에 영업 시작10시 30분에 영업 시작_영업 전_10:30에 영업 시작10시 30분에 영업 시작_10:30에 영업 시작_10시 30분에 영업 시작_목10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_목10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_목10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_목_10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_금10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_금10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_금10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_금_10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_토10:30 - 20:5020:30 라스트오더_토10:30 - 20:5020:30 라스트오더_토10:30 - 20:5020:30 라스트오더_토_10:30 - 20:5020:30 라스트오더_일10:30 - 20:5020:30 라스트오더_일10:30 - 20:5020:30 라스트오더_일10:30 - 20:5020:30 라스트오더_일_10:30 - 20:5020:30 라스트오더_월10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_월10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_월10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_월_10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_화10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_화10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_화10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_화_10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_수10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_수10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_수10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_수_10:30 - 20:5015:30 - 16:30 브레이크타임20:30 라스트오더_- 주말 법정공휴일에는 브레이크타임 없이 운영 합니다접기_- 주말 법정공휴일에는 브레이크타임 없이 운영 합니다접기_- 주말 법정공휴일에는 브레이크타임 없이 운영 합니다_- 주말 법정공휴일에는 브레이크타임 없이 운영 합니다_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250719_64%2F1752917351855hqByk_JPEG%2FKakaoTalk_20250719_172434489.jpg,포장_배달_예약_출입구 휠체어 이용가능_좌석 휠체어 이용가능_장애인 주차구역,주차가능무료
헤비커피,1750340748,"카페,디저트",도로명전북 전주시 완산구 문학로 35 1층 101호 헤비커피복사지번전북 전주시 완산구 효자동3가 1599-10복사우편번호우편번호54960복사안내 레이어 닫기,0507-1398-5306,곧 영업 시작08:00에 영업 시작8시 0분에 영업 시작_곧 영업 시작08:00에 영업 시작8시 0분에 영업 시작_곧 영업 시작08:00에 영업 시작8시 0분에 영업 시작_곧 영업 시작_08:00에 영업 시작8시 0분에 영업 시작_08:00에 영업 시작_8시 0분에 영업 시작_목08:00 - 18:00_목08:00 - 18:00_목08:00 - 18:00_목_08:00 - 18:00_금08:00 - 18:00_금08:00 - 18:00_금08:00 - 18:00_금_08:00 - 18:00_토10:00 - 18:00_토10:00 - 18:00_토10:00 - 18:00_토_10:00 - 18:00_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월08:00 - 18:00_월08:00 - 18:00_월08:00 - 18:00_월_08:00 - 18:00_화08:00 - 18:00_화08:00 - 18:00_화08:00 - 18:00_화_08:00 - 18:00_수08:00 - 18:00_수08:00 - 18:00_수08:00 - 18:00_수_08:00 - 18:00_- .접기_- .접기_- ._- ._접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250825_126%2F1756099553724pkBKo_PNG%2FIMG_2221.png,핸드드립_포장_\반려동물 동반_무선 인터넷,주차가능무료
시선 전주신시가지점,1373343700,이자카야,도로명전북 전주시 완산구 홍산중앙로 37 1층복사지번전북 전주시 완산구 효자동3가 1535-3복사우편번호우편번호54969복사안내 레이어 닫기,0507-1318-3280,영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료_17:00에 영업 시작17시 0분에 영업 시작_17:00에 영업 시작_17시 0분에 영업 시작_목17:00 - 다음 날 07:00_목17:00 - 다음 날 07:00_목17:00 - 다음 날 07:00_목_17:00 - 다음 날 07:00_금17:00 - 다음 날 08:00_금17:00 - 다음 날 08:00_금17:00 - 다음 날 08:00_금_17:00 - 다음 날 08:00_토17:00 - 다음 날 08:00_토17:00 - 다음 날 08:00_토17:00 - 다음 날 08:00_토_17:00 - 다음 날 08:00_일17:00 - 다음 날 07:00_일17:00 - 다음 날 07:00_일17:00 - 다음 날 07:00_일_17:00 - 다음 날 07:00_월17:00 - 다음 날 07:00_월17:00 - 다음 날 07:00_월17:00 - 다음 날 07:00_월_17:00 - 다음 날 07:00_화17:00 - 다음 날 07:00_화17:00 - 다음 날 07:00_화17:00 - 다음 날 07:00_화_17:00 - 다음 날 07:00_수17:00 - 다음 날 07:00접기_수17:00 - 다음 날 07:00접기_수17:00 - 다음 날 07:00_수_17:00 - 다음 날 07:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240419_114%2F1713491698708akV98_PNG%2FKakaoTalk_20240418_104334629.png,편의시설 정보 없음,주차가능무료
카페 화현,2024899642,"카페,디저트",도로명전북 전주시 완산구 석산1길 16 1층 카페 화현복사지번전북 전주시 완산구 효자동3가 1698-11복사우편번호우편번호54963복사안내 레이어 닫기,0507-1334-9826,영업 전09:00에 영업 시작9시 0분에 영업 시작_영업 전09:00에 영업 시작9시 0분에 영업 시작_영업 전09:00에 영업 시작9시 0분에 영업 시작_영업 전_09:00에 영업 시작9시 0분에 영업 시작_09:00에 영업 시작_9시 0분에 영업 시작_목09:00 - 21:0020:30 라스트오더_목09:00 - 21:0020:30 라스트오더_목09:00 - 21:0020:30 라스트오더_목_09:00 - 21:0020:30 라스트오더_금09:00 - 21:0020:30 라스트오더_금09:00 - 21:0020:30 라스트오더_금09:00 - 21:0020:30 라스트오더_금_09:00 - 21:0020:30 라스트오더_토11:00 - 21:0020:30 라스트오더_토11:00 - 21:0020:30 라스트오더_토11:00 - 21:0020:30 라스트오더_토_11:00 - 21:0020:30 라스트오더_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월09:00 - 21:0020:30 라스트오더_월09:00 - 21:0020:30 라스트오더_월09:00 - 21:0020:30 라스트오더_월_09:00 - 21:0020:30 라스트오더_화09:00 - 21:0020:30 라스트오더_화09:00 - 21:0020:30 라스트오더_화09:00 - 21:0020:30 라스트오더_화_09:00 - 21:0020:30 라스트오더_수09:00 - 21:0020:30 라스트오더_수09:00 - 21:0020:30 라스트오더_수09:00 - 21:0020:30 라스트오더_수_09:00 - 21:0020:30 라스트오더_- 포장은 라스트오더 이후도 가능합니다! (전화 문의)접기_- 포장은 라스트오더 이후도 가능합니다! (전화 문의)접기_- 포장은 라스트오더 이후도 가능합니다! (전화 문의)_- 포장은 라스트오더 이후도 가능합니다! (전화 문의)_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250715_138%2F17525655572117CVQw_JPEG%2FIMG_8616.jpeg,테이크아웃 할인_단체 이용 가능_포장_무선 인터넷_예약_남/녀 화장실 구분_대기공간_배달_출입구 휠체어 이용가능_좌석 휠체어 이용가능_장애인 주차구역,주차가능무료
사계 전주본점,1674437430,이자카야,도로명전북 전주시 완산구 홍산북로 20 102호복사지번전북 전주시 완산구 효자동2가 1236-1복사우편번호우편번호54966복사안내 레이어 닫기,0507-1485-3017,영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료_16:00에 영업 시작16시 0분에 영업 시작_16:00에 영업 시작_16시 0분에 영업 시작_목16:00 - 24:0023:30 라스트오더_목16:00 - 24:0023:30 라스트오더_목16:00 - 24:0023:30 라스트오더_목_16:00 - 24:0023:30 라스트오더_금16:00 - 24:0023:30 라스트오더_금16:00 - 24:0023:30 라스트오더_금16:00 - 24:0023:30 라스트오더_금_16:00 - 24:0023:30 라스트오더_토16:00 - 24:0023:30 라스트오더_토16:00 - 24:0023:30 라스트오더_토16:00 - 24:0023:30 라스트오더_토_16:00 - 24:0023:30 라스트오더_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월16:00 - 24:0023:30 라스트오더_월16:00 - 24:0023:30 라스트오더_월16:00 - 24:0023:30 라스트오더_월_16:00 - 24:0023:30 라스트오더_화16:00 - 24:0023:30 라스트오더_화16:00 - 24:0023:30 라스트오더_화16:00 - 24:0023:30 라스트오더_화_16:00 - 24:0023:30 라스트오더_수16:00 - 24:0023:30 라스트오더_수16:00 - 24:0023:30 라스트오더_수16:00 - 24:0023:30 라스트오더_수_16:00 - 24:0023:30 라스트오더_- 변경시 사전공지 예정접기_- 변경시 사전공지 예정접기_- 변경시 사전공지 예정_- 변경시 사전공지 예정_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240205_136%2F1707118325384htbMQ_JPEG%2F%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25281%2529.jpg,콜키지 가능유료_단체 이용 가능_예약_무선 인터넷_포장_배달_남/녀 화장실 구분_출입구 휠체어 이용가능_좌석 휠체어 이용가능,주차가능무료
빙수당 전북도청점,1807740420,빙수,도로명전북 전주시 완산구 홍산남로 60 1층 102호복사지번전북 전주시 완산구 효자동2가 1155-6복사우편번호우편번호54969복사안내 레이어 닫기,0507-1439-3222,영업 전11:30에 영업 시작11시 30분에 영업 시작_영업 전11:30에 영업 시작11시 30분에 영업 시작_영업 전11:30에 영업 시작11시 30분에 영업 시작_영업 전_11:30에 영업 시작11시 30분에 영업 시작_11:30에 영업 시작_11시 30분에 영업 시작_목11:30 - 다음 날 01:00_목11:30 - 다음 날 01:00_목11:30 - 다음 날 01:00_목_11:30 - 다음 날 01:00_금11:30 - 다음 날 01:00_금11:30 - 다음 날 01:00_금11:30 - 다음 날 01:00_금_11:30 - 다음 날 01:00_토11:30 - 다음 날 01:00_토11:30 - 다음 날 01:00_토11:30 - 다음 날 01:00_토_11:30 - 다음 날 01:00_일11:30 - 다음 날 01:00_일11:30 - 다음 날 01:00_일11:30 - 다음 날 01:00_일_11:30 - 다음 날 01:00_월11:30 - 24:00_월11:30 - 24:00_월11:30 - 24:00_월_11:30 - 24:00_화11:30 - 24:00_화11:30 - 24:00_화11:30 - 24:00_화_11:30 - 24:00_수11:30 - 24:00접기_수11:30 - 24:00접기_수11:30 - 24:00_수_11:30 - 24:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260402_131%2F1775101701559byKq7_PNG%2FKakaoTalk_20260402_095226380.png,단체 이용 가능_포장_배달_무선 인터넷_출입구 휠체어 이용가능,주차가능무료
삼백휴게실 신시가지점,2091066633,술집,"도로명전북 전주시 완산구 홍산중앙로 38 1층 102호, 103호복사지번전북 전주시 완산구 효자동3가 1536-3복사우편번호우편번호54969복사안내 레이어 닫기",0507-1385-3524,곧 영업 종료다음 날 08:00에 영업 종료다음 날 8시 0분에 영업 종료_곧 영업 종료다음 날 08:00에 영업 종료다음 날 8시 0분에 영업 종료_곧 영업 종료다음 날 08:00에 영업 종료다음 날 8시 0분에 영업 종료_곧 영업 종료_다음 날 08:00에 영업 종료다음 날 8시 0분에 영업 종료_다음 날 08:00에 영업 종료_다음 날 8시 0분에 영업 종료_매일17:00 - 다음 날 08:00접기_매일17:00 - 다음 날 08:00접기_매일17:00 - 다음 날 08:00_매일_17:00 - 다음 날 08:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260118_18%2F1768682851959v81Dm_JPEG%2FIMG_5360.jpeg,편의시설 정보 없음,주차가능무료
