업체코드,메뉴명,메뉴내용,메뉴가격
452736623,청양바질마레파스타,0,18000원
452736623,투움바파스타,0,17000원
452736623,빠네크림파스타,0,17000원
452736623,명란크림파스타,0,18000원
452736623,초리조 아라비아따,0,16000원
452736623,볼로네제 파스타,0,16000원
452736623,해물토마토파스타,0,17000원
452736623,부라타 포모도르,0,18000원
1893325633,육전,1,25000원
1893325633,반반전 김치 부추,1,19000원
1893325633,골뱅이무침 쫄면,1,23000원
1893325633,만두전골 칼국수,1,25000원
1893325633,해물파전,0,23000원
1893325633,김치전,0,17000원
1893325633,부추전,0,17000원
1893325633,쑥갓전,0,17000원
1893325633,땡초바지락전,0,17000원
1893325633,두부김치,0,19000원
1893325633,제육볶음 미니주먹밥,0,23000원
1893325633,쭈꾸미볶음 소면,0,23000원
1893325633,오뎅탕,0,19000원
1893325633,순두부찌개,0,23000원
1893325633,된장짜글이 밥,0,23000원
1816492689,숯불함박 2피스,0,13000원
1816492689,슻불함박 3피스,0,16000원
1816492689,숯불함박 1피스 카레 크림,0,13000원
1816492689,숯불함박 2피스 카레 크림,0,16500원
1816492689,숯불함박 3피스 카레 크림,0,20000원
1816492689,어린이함박,0,8000원
1998373722,오너쉐프가 정직하게,1,변동
1998373722,커리 나스 덴카쿠 전주에서가장잘함,1,18000원
1998373722,김부각과 한우육회 한정,1,26000원
1998373722,토닭스튜 토마토 닭스튜 한정,1,22000원
1998373722,네기,1,11000원
1998373722,항정살구이,1,22000원
1998373722,라즈지 매운닭날개튀김,1,21000원
1998373722,베이컨 갓김치 파스타,1,15000원
1998373722,남해 알리오올리오,1,12000원
1998373722,카니미소 파스타 대게홍게를이용한,1,17000원
1998373722,새우청양 크림 파스타,1,15000원
1998373722,찹 스테이크,1,26000원
1998373722,뉴욕크림치즈 토마토,1,11000원
1998373722,트러플득셸리조또,1,17000원
1998373722,도리타코 나초를이용한 타코,0,14000원
